Date,GARCH,ML,Realized,HAR,Hybrid_Weighted,Forecast_Vol,Realized_Vol,GARCH_Vol,ML_Vol,Rolling_Weight_GARCH,Rolling_Weight_ML,Log_Return,VaR_normal,VaR_student_t
2023-10-26,0.1704563317560032,0.19043025259511973,0.16519561219325626,0.1704563317560032,0.18044329217556146,0.18044329217556146,0.16519561219325626,0.1704563317560032,0.19043025259511973,0.5,0.5,0.007683868079817556,-0.018696819208013533,-0.02208785620682073
2023-10-27,0.16814846439975012,0.18349775419336392,0.19390077941148537,0.16814846439975012,0.17582310929655703,0.17582310929655703,0.19390077941148537,0.16814846439975012,0.18349775419336392,0.5,0.5,0.028034205304009335,-0.01821809415841369,-0.02152230492558288
2023-10-30,0.1898228512959594,0.19843514677168794,0.2892877637824921,0.1898228512959594,0.1941289990338237,0.1941289990338237,0.2892877637824921,0.1898228512959594,0.19843514677168794,0.5,0.5,0.023641740253711567,-0.020114877944238784,-0.023763107869153997
2023-10-31,0.2567534049882807,0.23633254689573258,0.23451881738693622,0.2567534049882807,0.24654297594200664,0.24654297594200664,0.23451881738693622,0.2567534049882807,0.23633254689573258,0.5,0.5,-0.005205628852425957,-0.025545806622218295,-0.03017904259976829
2023-11-01,0.21713312129676457,0.2688735405151337,0.2651484878476604,0.21713312129676457,0.2430033309059491,0.2430033309059491,0.2651484878476604,0.21713312129676457,0.2688735405151337,0.5,0.5,-0.004184115000889563,-0.02517904262394608,-0.02974575871519165
2023-11-02,0.23870814779730912,0.27185643018730166,0.24452593762044156,0.23870814779730912,0.2552822889923054,0.2552822889923054,0.24452593762044156,0.23870814779730912,0.27185643018730166,0.5,0.5,-0.009478747524752956,-0.026451339624490783,-0.03124881187561136
2023-11-03,0.2225549075212315,0.2594819960505312,0.2821953071789816,0.2225549075212315,0.24101845178588133,0.24101845178588133,0.2821953071789816,0.2225549075212315,0.2594819960505312,0.5,0.5,0.014706146008519655,-0.02497337731153557,-0.029502791941179773
2023-11-06,0.24766883610329488,0.2354443983948572,0.2291881616030876,0.24766883610329488,0.24155661724907604,0.24155661724907604,0.2291881616030876,0.24766883610329488,0.2354443983948572,0.5,0.5,0.03231877324619557,-0.02502913988518424,-0.02956866815759771
2023-11-07,0.21187812930998157,0.23187677930908027,0.2791238910727328,0.21187812930998157,0.22187745430953093,0.22187745430953093,0.2791238910727328,0.21187812930998157,0.23187677930908027,0.5,0.5,-0.007092197471804686,-0.02299006296960828,-0.027159764418153865
2023-11-08,0.24685329237650744,0.23037662379499327,0.28401680355359876,0.24685329237650744,0.23861495808575034,0.23861495808575034,0.28401680355359876,0.24685329237650744,0.23037662379499327,0.5,0.5,0.0020314626277258517,-0.024724336814451162,-0.029208583037083517
2023-11-09,0.2509217519398376,0.24632207581966634,0.2742646713983285,0.2509217519398376,0.24862191387975197,0.24862191387975197,0.2742646713983285,0.2509217519398376,0.24632207581966634,0.5,0.5,-0.0020314626277258873,-0.025761217936754094,-0.030433523005651962
2023-11-10,0.24590333017515056,0.24544399348694135,0.25104849446519806,0.24590333017515056,0.24567366183104594,0.24567366183104594,0.25104849446519806,0.24590333017515056,0.24544399348694135,0.5,0.5,-0.006119327896706226,-0.025455731737352008,-0.03007263085760844
2023-11-13,0.2319913241523146,0.24159088027416367,0.2593290282471431,0.2319913241523146,0.23679110221323912,0.23679110221323912,0.2593290282471431,0.2319913241523146,0.24159088027416367,0.5,0.5,0.0015333004696057864,-0.024535356093147106,-0.028985326933915114
2023-11-14,0.23929652087343106,0.1972460420536223,0.066915307579705,0.23929652087343106,0.2182712814635267,0.2182712814635267,0.066915307579705,0.23929652087343106,0.1972460420536223,0.5,0.5,-0.002556889844538549,-0.02261640562318285,-0.026718336940750133
